@RELATION bag

@ATTRIBUTE class {spam, ham}
@ATTRIBUTE word STRING

@DATA
ham, "Facebook."
ham, "Facebook?ake"
ham, "Fails"
ham, "Fair"
ham, "Faith"
ham, "Fat."
ham, "Fear"
ham, "Feel"
ham, "Feeling"
ham, "Feels"
ham, "Fffff."
ham, "Ffffffffff."
ham, "Fifty?"
ham, "Fighting"
ham, "Filling"
ham, "Fills"
ham, "Finally"
ham, "Fine"
ham, "Fine."
ham, "Fingers"
ham, "Finish"
ham, "Finished"
ham, "First"
ham, "First-"
ham, "Flung"
ham, "Fml.ht"
ham, "Follow"
ham, "Foned"
ham, "Food"
ham, "Fools"
ham, "Force."
ham, "Forever"
ham, "Forevr..."
ham, "Forgets"
ham, "Forgot"
ham, "Found"
ham, "Fr"
ham, "Frankie"
ham, "Franxxeart"
ham, "Fredericksburgin"
ham, "Fresh"
ham, "Friday"
ham, "Friday,"
ham, "Friday."
ham, "Friends"
ham, "Friends..!!"
ham, "Friendship"
ham, "Friendship,Mother,Father,Teachers,Childrens"
ham, "Friendship..."
ham, "Frnd"
ham, "Frnd,"
ham, "Full"
ham, "Fun"
ham, "Funny"
ham, "Fuuuuck"
ham, "Fwiw"
ham, "Fyi"
ham, "G,"
ham, "G.W.Rthis"
ham, "GAIL"
ham, "GAILxxts"
ham, "GANG"
ham, "GAS"
ham, "GETTIN"
ham, "GIFTS!!"
ham, "GIMMI"
ham, "GIRL,"
ham, "GIRL."
ham, "GIV"
ham, "GIVE"
ham, "GIVEN"
ham, "GM+GN+GE+GN:)"
ham, "GM,GN,GE,GNT:-)"
ham, "GOD"
ham, "GOD,I"
ham, "GOIN"
ham, "GONE(U"
ham, "GONNA"
ham, "GONNAMISSU"
ham, "GOOD"
ham, "GOODEVENING"
ham, "GOODFRIEND"
ham, "GOODMORNING"
ham, "GOODMORNING:)"
ham, "GOODMORNINGer.eel"
ham, "GOODMORNINGtune16"
ham, "GOODNIGHT"
ham, "GOODNITE"
ham, "GOODNOON:)"
ham, "GOODTIME!OLI"
ham, "GORGEOUS,"
ham, "GOSS!xhe"
ham, "GOSSIP"
ham, "GOTTA"
ham, "GOWER"
ham, "GR8FUN"
ham, "GRAN"
ham, "GROW.RANDOM!82468"
ham, "GUD"
ham, "GURL"
ham, "Gain"
ham, "Gal"
ham, "Gam"
ham, "Ganesh"
ham, "Garbage"
ham, "Gary"
ham, "Gaze"
ham, "Gd"
ham, "Ge:-).."
ham, "Gee,"
ham, "Gee,later"
ham, "Gee..."
ham, "Geeee"
ham, "Geeeee"
ham, "Genius"
ham, "Geoenvironmental"
ham, "Gettin"
ham, "Getting"
ham, "Gibbs"
ham, "Gimme"
ham, "Gin"
ham, "Girls"
ham, "Glad"
ham, "Gn80703."
ham, "Gn:-)187262701.50gbp/mtmsg18"
ham, "God"
ham, "God's"
ham, "God,"
ham, "God."
ham, "God.ly.or"
ham, "Goddungerees"
ham, "Gods"
ham, "Goin"
ham, "Going"
ham, "Gokila"
ham, "Good!"
ham, "Good."
ham, "Goodmorning"
ham, "Goodmorning,"
ham, "Goodmorning,my"
ham, "Goodmorning.."
ham, "Goodnight"
ham, "Goodnight!:-)"
ham, "Goodnight,"
ham, "Goodnight.week"
ham, "Goodnoon..:)n"
ham, "Goodo!"
ham, "Google"
ham, "Gopalettan."
ham, "Gosh"
ham, "Gotta"
ham, "Gr8."
ham, "Grahmbell"
ham, "Gravity.."
ham, "Grazed"
ham, "Great!"
ham, "Great."
ham, "Green;i"
ham, "Greetings"
ham, "Grl:"
ham, "Grumpy"
ham, "Guai..."
ham, "Gud"
ham, "Gudni8"
ham, "Gudnite"
ham, "Gudnite....tc...practice"
ham, "Gudnyt"
ham, "Guessin"
ham, "Guide"
ham, "Guild."
ham, "Gumby's"
ham, "Guy,"
ham, "Guys"
ham, "Gyno"
ham, "H&M"
ham, "H*orums"
ham, "HAD"
ham, "HAPPY"
ham, "HARD"
ham, "HAS"
ham, "HATES"
ham, "HAUGHAIGHGTUJHYGUJecreation"
ham, "HAV"
ham, "HAVBEEN"
ham, "HAVEBEEN"
ham, "HAVENT"
ham, "HAVENTCN"
ham, "HAVIN"
ham, "HAVING"
ham, "HCL"
ham, "HE"
ham, "HELL"
ham, "HELLO"
ham, "HELLO??"
ham, "HELLOGORGEOUS,"
ham, "HER"
ham, "HEY"
ham, "HEYnd"
ham, "HI"
ham, "HIM"
ham, "HIS"
ham, "HIYA"
ham, "HMM"
ham, "HOLIDAY"
ham, "HOLIDAY?"
ham, "HOME"
ham, "HOME."
ham, "HON,"
ham, "HONEY?DID"
ham, "HONI"
ham, "HOPE"
ham, "HOPEU"
ham, "HOSPITAL"
ham, "HOUSE"
ham, "HOUSE??tand"
ham, "HOW"
ham, "HOWDY"
ham, "HOWS"
ham, "HOWU"
ham, "HRS"
ham, "HU."
ham, "HUN!"
ham, "HUN!LOVE"
ham, "HUNGOVER"
ham, "HUNNY"
ham, "HUNNY!HOPE"
ham, "HUNNY!WOT"
ham, "Ha"
ham, "Ha!"
ham, "Ha."
ham, "Ha..."
ham, "Habit"
ham, "Haf"
ham, "Haha"
ham, "Haha,"
ham, "Haha.."
ham, "Haha..."
ham, "Haha...,JUST"
ham, "Haha...qxj9"
ham, "Haha...take"
ham, "Hahaha..use"
ham, "Hai"
ham, "Haiyoh..."
ham, "Haiz..."
ham, "Hallaq"
ham, "Hands"
ham, "Hang"
ham, "Hanging"
ham, "Hanumanji"
ham, "Happy"
ham, "Happy.."
ham, "Happy?"
ham, "Hari-"
ham, "Harish's"
ham, "Has"
ham, "Hasbro...in"
ham, "Hasn't"
ham, "Hav"
ham, "Haven't"
ham, "Havent"
ham, "Havent.m"
ham, "Having"
ham, "Havnt"
ham, "He"
ham, "He's"
ham, "Head"
ham, "Headin"
ham, "Healer"
ham, "Hear"
ham, "Heart"
ham, "Hearts.."
ham, "Hee.."
ham, "Hee..."
ham, "Hee...GHT"
ham, "Hee...ay"
ham, "Hee...e"
ham, "Hee...ith"
ham, "Hee...u"
ham, "Heean"
ham, "Heehee"
ham, "HehE"
ham, "Height"
ham, "Hell"
ham, "Hello!"
ham, "Hello,"
ham, "Hello-"
ham, "Hello-/@drivby-:0quit"
ham, "Hello.How"
ham, "Helloooo..."
ham, "Help"
ham, "Her"
ham, "Hero,i"
ham, "Hey!"
ham, "Hey!!!"
ham, "Hey,"
ham, "Hey."
ham, "Hey.."
ham, "Hey..."
ham, "Hey...Great"
ham, "Hhahhaahahah"
ham, "Hi!"
ham, "Hi'"
ham, "Hi..i"
ham, "Hi.:)technical"
ham, "Hi.what"
ham, "Hi:)cts"
ham, "Hi:)did"
ham, "Hint"
ham, "His"
ham, "History"
ham, "Hitler"
ham, "Hiya"
ham, "Hiya,"
ham, "Hiya."
ham, "Hm"
ham, "Hmm"
ham, "Hmm,"
ham, "Hmm."
ham, "Hmm..."
ham, "Hmm...Bad"
ham, "Hmm...my"
ham, "Hmmm"
ham, "Hmmm,"
ham, "Hmmm.."
ham, "Hmmm..."
ham, "Hmmm...."
ham, "Hmmm...k...but"
ham, "Hmmm.but"
ham, "Hmmm.still"
ham, "Hmmm:)how"
ham, "Hmmmm?le"
ham, "Hmph."
ham, "Ho"
ham, "Ho."
ham, "Hogli"
ham, "Hogolo"
ham, "Holby?!e!!"
ham, "Holding"
ham, "Holla"
ham, "Holy"
ham, "Honestly"
ham, "Honey"
ham, "Honey,"
ham, "Honeybee"
ham, "Hopefully"
ham, "Hoping"
ham, "Horrible"
ham, "Hospital"
ham, "Hospitals"
ham, "Host-based"
ham, "House-Maid"
ham, "How's"
ham, "How."
ham, "How..."
ham, "How?"
ham, "Howda"
ham, "However"
ham, "Hows"
ham, "Howz"
ham, "Hrishi.te,"
ham, "Hrishiha.uff!£1000"
ham, "Hugs"
ham, "Huh"
ham, "Huh..."
ham, "Huh?"
ham, "Hui"
ham, "Hurry"
ham, "Hurt"
ham, "Hurts"
ham, "Hyde"
ham, "I'll"
ham, "I'ma"
ham, "I,"
ham, "I-ntimate."
ham, "I.ll"
ham, "I;m"
ham, "I?"
ham, "I?ON!Txt"
ham, "IAS"
ham, "IBN."
ham, "IDIOT."
ham, "IDPS"
ham, "IEND"
ham, "IFINK"
ham, "IJUST"
ham, "IKEA"
ham, "IKNOW"
ham, "IL"
ham, "ILEAVE"
ham, "ILL"
ham, "ILLSPEAK"
ham, "IM"
ham, "IMAT"
ham, "IMF"
ham, "IMIN"
ham, "IMPORTANTso"
ham, "INCONVENIENCEu"
ham, "INDIANS"
ham, "INDYAROCKS.COM"
ham, "INFORM"
ham, "INK"
ham, "INR"
ham, "INSTEAD!"
ham, "INTELLIGENT"
ham, "INTERVIW"
ham, "INTO"
ham, "INVITED'"
ham, "IQ."
ham, "IQay"
ham, "IQlate"
ham, "ISH"
ham, "ISNT"
ham, "IT+BOTH"
ham, "IT.(NOW"
ham, "IT.,"
ham, "IT?T.B*d...perhaps."
ham, "IT?xx"
ham, "ITS"
ham, "ITXT"
ham, "IVE"
ham, "IWANA"
ham, "Iam"
ham, "Ic."
ham, "Icic..."
ham, "Id"
ham, "Idea"
ham, "Idk"
ham, "Idk."
ham, "Ill"
ham, "Ilol"
ham, "Imagine"
ham, "Immediately."
ham, "Imprtant"
ham, "Including"
ham, "Indeed"
ham, "Independence"
ham, "India"
ham, "India."
ham, "India..!!"
ham, "India:-):"
ham, "Indian"
ham, "Indian.Pls"
ham, "Indians"
ham, "Indians."
ham, "Indyarocks.com"
ham, "Inever"
ham, "Infact"
ham, "Inform"
ham, "Innocent"
ham, "Insha"
ham, "Intelligent"
ham, "Invest"
ham, "Iraq"
ham, "Iriver"
ham, "Irritates"
ham, "Isaiah.=Decomes"
ham, "Isn't"
ham, "It'll"
ham, "It'snot"
ham, "It,,s"
ham, "It.."
ham, "It...!..!!"
ham, "It?"
ham, "Italian"
ham, "Itna"
ham, "Itz"
ham, "It’s"
ham, "It€˜s"
ham, "Ive"
ham, "Iwas+marine&that’s"
ham, "Izzit"
ham, "I’LLSPEAK"
ham, "I’m"
ham, "I’ve"
ham, "I€˜ll"
ham, "I€˜m"
ham, "I€˜ve"
ham, "J!"
ham, "J?essons?"
ham, "JADE"
ham, "JAN"
ham, "JANX"
ham, "JAZ"
ham, "JD"
ham, "JEN"
ham, "JESS"
ham, "JJC"
ham, "JOBYET"
ham, "JULYelama"
ham, "JUS"
ham, "JUST"
ham, "JUSWOKE"
ham, "Jada"
ham, "James."
ham, "Jane"
ham, "January.."
ham, "Japanese"
ham, "Jason"
ham, "Jay"
ham, "Jay's"
ham, "Jealous?"
ham, "Jen"
ham, "Jenny"
ham, "Jenxxx."
ham, "Jeremiah."
ham, "Jerk!od"
ham, "Jerry"
ham, "Jesus"
ham, "Jez"
ham, "Jia"
ham, "Joanna"
ham, "John"
ham, "John."
ham, "Jokes!"
ham, "Jokey"
ham, "Jokin"
ham, "Joking"
ham, "Jolly"
ham, "Jon,"
ham, "Jones!nds"
ham, "Jordan"
ham, "Jos"
ham, "Joy's"
ham, "Jstfrnd"
ham, "Jsut"
ham, "Junna"
ham, "Jus"
ham, "Juz"
ham, "K"
ham, "K,"
ham, "K."
ham, "K.."
ham, "K..."
ham, "K...k...when"
ham, "K...k...yesterday"
ham, "K...k:)why"
ham, "K..give"
ham, "K..i"
ham, "K..k...from"
ham, "K..k..any"
ham, "K..k..i'm"
ham, "K..k.:)congratulation"
ham, "K..k:)how"
ham, "K..k:)where"
ham, "K..then"
ham, "K..u"
ham, "K.:)do"
ham, "K.:)you"
ham, "K.i"
ham, "K.k..how"
ham, "K.k.how"
ham, "K.k.this"
ham, "K.k:)advance"
ham, "K.k:)apo"
ham, "K.k:)i'm"
ham, "K.k:)when"
ham, "K.then"
ham, "K:)all"
ham, "K:)eng"
ham, "K:)i"
ham, "K:)k..its"
ham, "K:)k.are"
ham, "K:)k:)good:)study"
ham, "K:)k:)what"
ham, "KATE"
ham, "KATE,"
ham, "KAVALAN"
ham, "KING!..."
ham, "KING...!"
ham, "KISS"
ham, "KNACKERED"
ham, "KNOW"
ham, "KNOW?NEWAY,"
ham, "KR"
ham, "KUDIyarasu"
ham, "Kaiez,"
ham, "Kaiez..."
ham, "Kallis"
ham, "Kanaguare"
ham, "Kate"
ham, "Katestd"
ham, "Katexxxuaranteed"
ham, "Kay..."
ham, "Keep-in-touch"
ham, "Kent"
ham, "Kerala"
ham, "KeralaCircle"
ham, "Keris"
ham, "Kicchu"
ham, "Kids"
ham, "Kidz,"
ham, "Kind"
ham, "Kinda."
ham, "Kindly"
ham, "Kl"
ham, "Know"
ham, "Kothi"
ham, "Kusruthi"
ham, "L-oveable."
ham, "L8R,JUST"
ham, "L8R."
ham, "L8R.eople"
ham, "L8TR"
ham, "L8r.ontented"
ham, "LAPTOP"
ham, "LAST"
ham, "LATE"
ham, "LATER"
ham, "LAY"
ham, "LES"
ham, "LET"
ham, "LETS"
ham, "LIFT"
ham, "LIKE"
ham, "LIKELY"
ham, "LIKEYOUR"
ham, "LIKING.BE"
ham, "LITTLE"
ham, "LMAO"
ham, "LOCAL"
ham, "LOCAXXart"
ham, "LOL"
ham, "LONG"
ham, "LONGER"
ham, "LOOK"
ham, "LOOKIN"
ham, "LOT."
ham, "LOTS"
ham, "LOU!"
ham, "LOVE..!"
ham, "LOVE?:-|"
ham, "LOVEJEN"
ham, "LOVEME"
ham, "LRG"
ham, "LST"
ham, "LUCYxxon"
ham, "LUSH!AGE"
ham, "LUTON"
ham, "LUV"
ham, "LUV!"
ham, "Lacs.there"
ham, "Ladies"
ham, "Lancaster,"
ham, "Lands"
ham, "Langport."
ham, "Lara"
ham, "Later"
ham, "Laterrrender"
ham, "Laugh.."
ham, "Laughed"
ham, "Laughing"
ham, "Ld"
ham, "Leaf/Day=No"
ham, "Leanne.what"
ham, "Leave"
ham, "Leaving"
ham, "Left"
ham, "Lemme"
ham, "Lessons."
ham, "Let"
ham, "Let's"
ham, "Lets"
ham, "Life"
ham, "Life!"
ham, "Life.."
ham, "Lifpartnr"
ham, "Like"
ham, "Lil"
ham, "Limited"
ham, "Lindsay"
ham, "Lion"
ham, "Litres"
ham, "Live"
ham, "Living"
ham, "Lk"
ham, "Lmao"
ham, "Lmao!nice"
ham, "Lmao."
ham, "Loads"
ham, "Lol"
ham, "Lol!"
ham, "Lol,"
ham, "Lol."
ham, "Lol2151"
ham, "Lol4"
ham, "Lolalling."
ham, "Lolhey"
ham, "Lolic"
ham, "Lolnice."
ham, "Lololo"
ham, "Long"
ham, "Looking"
ham, "Looks"
ham, "Lool!"
ham, "Loooooool"
ham, "Loosu"
ham, "Lovable"
ham, "Love"
ham, "Love!!"
ham, "Love."
ham, "Love:"
ham, "Loved"
ham, "Lovely"
ham, "Lover"
ham, "Lover.ost"
ham, "Loverboy"
ham, "Loves"
ham, "Loving"
ham, "Luckily"
ham, "Lucky"
ham, "Lul"
ham, "Lvblefrnd"
ham, "MADE"
ham, "MAHAL"
ham, "MAKE"
ham, "MALL"
ham, "MAN"
ham, "MAN!"
ham, "MAN?"
ham, "MANEESHA"
ham, "MANlor."
ham, "MARCH"
ham, "MATE"
ham, "MATE!"
ham, "MAYBE"
ham, "ME"
ham, "ME!!."
ham, "ME,"
ham, "ME."
ham, "ME..."
ham, "ME?"
ham, "MECAUSE"
ham, "MEET"
ham, "MEETIN"
ham, "MELNITE"
ham, "MEREMEMBERIN"
ham, "MESSED"
ham, "MIDNIGHT"
ham, "MINE"
ham, "MINI!!!!"
ham, "MINUTES"
ham, "MISS"
ham, "MISSED"
ham, "MISSIN"
ham, "MISSY?"
ham, "MISTAKE.U"
ham, "MITE"
ham, "MMM"
ham, "MO"
ham, "MO..."
ham, "MO..yeP."
ham, "MOMENT"
ham, "MON.L8RS.x"
ham, "MONKEESPEOPLE"
ham, "MONKEYAROUND!"
ham, "MOON"
ham, "MORAL:"
ham, "MORE"
ham, "MORNING"
ham, "MORNING!"
ham, "MOST"
ham, "MOVIE"
ham, "MR"
ham, "MR!ur"
ham, "MRNG.ely"
ham, "MRNG.n?"
ham, "MUCH"
ham, "MUCH!!I"
ham, "MUCHXXLOVE"
ham, "MUM"
ham, "MUMS"
ham, "MUMn"
ham, "MY"
ham, "MYCALLS,U"
ham, "Ma"
ham, "Maat"
ham, "Macha"
ham, "Machan"
ham, "Madam,regret"
ham, "Made"
ham, "Mah"
ham, "Maintain"
ham, "Makes"
ham, "Making"
ham, "Mallika"
ham, "Man"
ham, "Mandanlike"
ham, "Mandanm)'"
ham, "Many"
ham, "Map"
ham, "Map.."
ham, "March"
ham, "Maretare"
ham, "Margaret"
ham, "Mark"
ham, "Mark."
ham, "Match"
ham, "Mathe"
ham, "Mathews"
ham, "May,"
ham, "Mayb"
ham, "Maybe"
ham, "Maybe?!"
ham, "Me,"
ham, "Means"
ham, "Meanwhile"
ham, "Meat"
ham, "Meds"
ham, "Meet"
ham, "Meeting"
ham, "Melle"
ham, "Men"
ham, "Merry"
ham, "Message:some"
ham, "Met"
ham, "Michael"
ham, "Might"
ham, "Mileage"
ham, "Miles"
ham, "Milk/day=No"
ham, "Mind"
ham, "Mine"
ham, "Minimum"
ham, "Minnaminunginte"
ham, "Miserable."
ham, "Misplaced"
ham, "Miss"
ham, "Missing"
ham, "Missing*"
ham, "Mite"
ham, "Mittelschmertz."
ham, "Mm"
ham, "Mmm"
ham, "Mmmm"
ham, "Mmmm..."
ham, "Mmmm...."
ham, "Mmmmm"
ham, "Mmmmmm"
ham, "Mmmmmmm"
ham, "Mode"
ham, "Moji"
ham, "MojiBiola"
ham, "MojiBiolaAM"
ham, "Mom"
ham, "Moment"
ham, "Moms"
ham, "Mon"
ham, "Monday"
ham, "Monday,"
ham, "MondayWaves"
ham, "Moon"
ham, "Moral"
ham, "Moral:Dont"
ham, "Moral:One"
ham, "Morning"
ham, "Morning.on"
ham, "Mornings"
ham, "Most"
ham, "Mostly"
ham, "Mother"
ham, "Mother-in-law"
ham, "Motivate"
ham, "Mountains"
ham, "Mr"
ham, "Ms.Suman"
ham, "Msg*"
ham, "Much"
ham, "Muhommad,"
ham, "Multiply"
ham, "Mum"
ham, "Mum,"
ham, "Mumtaz"
ham, "Mumtaz's"
ham, "Murdered"
ham, "Must"
ham, "Musta"
ham, "Muz"
ham, "Mwahs.ch"
ham, "MySpace"
ham, "N"
ham, "N-atural."
ham, "N-oble."
ham, "NAKED...!"
ham, "NBMEe"
ham, "ND"
ham, "NEED"
ham, "NEEDS"
ham, "NEFT"
ham, "NETHING"
ham, "NEVA"
ham, "NEVER"
ham, "NEWQUAY-SEND"
ham, "NHS"
ham, "NIC"
ham, "NICE"
ham, "NIGHT"
ham, "NIGHTso"
ham, "NITE"
ham, "NITE!!on"
ham, "NITE+2"
ham, "NITW"
ham, "NO.1"
ham, "NOT"
ham, "NOTHING!!f"
ham, "NOTHINGhen"
ham, "NOW.right"
ham, "NRIry"
ham, "NUMBER"
ham, "NUMBER-SO"
ham, "NVQ,"
ham, "NY's"
ham, "NYTHO,"
ham, "Nah"
ham, "Nah,"
ham, "Nan"
ham, "Nationwide"
ham, "Natural"
ham, "Nature"
ham, "Near"
ham, "Neither"
ham, "Neshanth..tel"
ham, "Networking"
ham, "Neva"
ham, "Never"
ham, "Neville?"
ham, "Neway"
ham, "Newport"
ham, "Ni8;-)h"
ham, "Nicalready"
ham, "Nice"
ham, "Nice."
ham, "Nice.nice.how"
ham, "Nickey"
ham, "Nigeria."
ham, "Nigh"
ham, "Night"
ham, "Nights."
ham, "Nimbomsons."
ham, "Nimya."
ham, "Nimya..pls"
ham, "Nite"
ham, "Nite..."
ham, "Nite...doing"
ham, "Nite...g"
ham, "No!"
ham, "No,"
ham, "No...:-)"
ham, "No..but"
ham, "No..few"
ham, "No..he"
ham, "No..its"
ham, "No..jst"
ham, "No.many"
ham, "No.mum"
ham, "No:-)i"
ham, "Nobody"
ham, "Noice."
ham, "None"
ham, "None?"
ham, "Nooooooo"
ham, "Noooooooo"
ham, "Nope"
ham, "Nope,"
ham, "Nope."
ham, "Nope..."
ham, "Normally"
ham, "Not..tel"
ham, "Nothin"
ham, "Nothing"
ham, "Nothing,"
ham, "Nothing."
ham, "Nottingham"
ham, "Now,"
ham, "Now.eah"
ham, "Now?"
ham, "Nowadays"
ham, "Nt"
ham, "Number.Respectful"
ham, "Nurungu"
ham, "Nutter."
ham, "Nver"
ham, "Nvm"
ham, "Nvm..."
ham, "Nw"
ham, "O."
ham, "O:-)"
ham, "O:-)gure"
ham, "OFF"
ham, "OFSI"
ham, "OFTEN"
ham, "OH"
ham, "OH."
ham, "OK,"
ham, "OK."
ham, "OK..."
ham, "OK?TAKE"
ham, "OK?t"
ham, "OKDEN"
ham, "OLD."
ham, "ONE."
ham, "ONLYFOUND"
ham, "ONTENTION"
ham, "OR"
ham, "OREOS"
ham, "OSIVE"
ham, "OTHERWISEs"
ham, "OUTL8R,JUST"
ham, "OUTSOMEWHERE"
ham, "OVERDOSE"
ham, "Obviously,"
ham, "Ocean..:-Dday"
ham, "Of"
ham, "Ofcourse"
ham, "Off"
ham, "Oh!"
ham, "Oh,"
ham, "Oh."
ham, "Oh..."
ham, "Oh...i"
ham, "Oh.complimentary"
ham, "Oh:)as"
ham, "Oi"
ham, "Oi."
ham, "Oic"
ham, "Oic..."
ham, "Ok"
ham, "Ok,"
ham, "Ok."
ham, "Ok.,"
ham, "Ok.."
ham, "Ok..."
ham, "Ok...,"
ham, "Ok...e"
ham, "Ok...ine"
ham, "Ok...it's"
ham, "Ok...lor..."
ham, "Ok...s"
ham, "Ok...said,''"
ham, "Ok...u"
ham, "Ok...why"
ham, "Ok..Msg>FAV"
ham, "Ok.GENT!"
ham, "Ok.h."
ham, "Ok.n"
ham, "Ok.ok"
ham, "Ok.okin"
ham, "Ok?..8039."
ham, "Ok?0"
ham, "Ok?:50"
ham, "Okad"
ham, "Okay"
ham, "Okay,"
ham, "Okay."
ham, "Okay..."
ham, "Okayunds"
ham, "Okere"
ham, "Okey"
ham, "Okie"
ham, "Okie,"
ham, "Okie.."
ham, "Okie..."
ham, "Okie...n"
ham, "Okie...t's"
ham, "Okie...y"
ham, "Okieint"
ham, "Okieks"
ham, "Okies..."
ham, "Okieu"
ham, "Okors,"
ham, "Oktroit."
ham, "Ola"
ham, "Old"
ham, "Olol"
ham, "Omg"
ham, "Omw"
ham, "On"
ham, "Onam"
ham, "Once"
ham, "One"
ham, "Onion-Rs."
ham, "Only1more"
ham, "Onum"
ham, "Ooh,"
ham, "Oooh"
ham, "Oooooh"
ham, "Ooooooh"
ham, "Oops"
ham, "Oops,"
ham, "Oops."
ham, "Open"
ham, "Opinion????"
ham, "Orange;i"
ham, "Orchard"
ham, "Organizer"
ham, "Orh"
ham, "Other.."
ham, "Other..."
ham, "Others"
ham, "Otherwise"
ham, "Oyea."
ham, "P."
ham, "P.S"
ham, "PA"
ham, "PARENTS"
ham, "PARTNER'S"
ham, "PARTY"
ham, "PAUL."
ham, "PAY"
ham, "PAYED2DAY"
ham, "PEACH!"
ham, "PERIL"
ham, "PERSON."
ham, "PETE,"
ham, "PETEXXX."
ham, "PETROL!"
ham, "PIN"
ham, "PISS"
ham, "PLEASE"
ham, "PLEASSSSSSSEEEEEE"
ham, "POINT"
ham, "POKKIRIountnes"
ham, "POOR"
ham, "PORTIONS"
ham, "POSTCARD"
ham, "POWER"
ham, "PPL"
ham, "PRESCHOOLCO-ORDINATOR"
ham, "PROBLEM.I"
ham, "PROBTHAT"
ham, "PROPERLY"
ham, "PS"
ham, "PSXTRA"
ham, "PUB"
ham, "PUTTIN"
ham, "PX3748ode:"
ham, "Pa.800"
ham, "Pa.me"
ham, "Package"
ham, "Pain"
ham, "Painful"
ham, "Pandy"
ham, "Pansy!"
ham, "Parents"
ham, "Parents,"
ham, "Park!"
ham, "Part"
ham, "Party's"
ham, "Pass"
ham, "Passwords,ATM/SMS"
ham, "Pathaya"
ham, "Patrick"
ham, "Payee."
ham, "Peace."
ham, "Peaceful"
ham, "Penny"
ham, "People"
ham, "Per"
ham, "Perhaps"
ham, "Peripherals"
ham, "Persian"
ham, "Person"
ham, "Personality"
ham, "Pest"
ham, "Pete!"
ham, "Pete,is"
ham, "Petey"
ham, "Petey!noi’m"
ham, "Petrol-Rs."
ham, "Pharmacy"
ham, "Phil"
ham, "Pick"
ham, "Pie"
ham, "Piggy,"
ham, "Pilates"
ham, "Pink;u"
ham, "Pity,"
ham, "Pl"
ham, "Platt"
ham, "Playin"
ham, "Please."
ham, "Pleasure"
ham, "Pls,"
ham, "Pls."
ham, "Pls.d"
ham, "Pls.i"
ham, "Pls:-)up"
ham, "Plsn"
ham, "Plz"
ham, "Plz."
ham, "Po"
ham, "Police."
ham, "Poop.xttowin.co.ukm"
ham, "Poor"
ham, "Pose"
ham, "Poyyarikatur,kolathupalayam,unjalur"
ham, "Prabha..i'm"
ham, "Prabu"
ham, "Prakesh"
ham, "Prasanth"
ham, "Prashanthettan's"
ham, "Pray"
ham, "Prayrs.."
ham, "Predicte"
ham, "Prem."
ham, "Premarica.kindly"
ham, "Prepare"
ham, "Prey."
ham, "Princess!"
ham, "Princess!u"
ham, "Princess,"
ham, "Printer"
ham, "Probably"
ham, "Probably,"
ham, "Problms"
ham, "Prof:"
ham, "Prof:????"
ham, "Props?t"
ham, "Proverb:"
ham, "Pshew...missing"
ham, "Psychiatrist"
ham, "Psychologist"
ham, "Ptbo"
ham, "Purity"
ham, "Purple;u"
ham, "Put"
ham, "Putting"
ham, "Q"
ham, "Q?"
ham, "QF2"
ham, "QUITE"
ham, "QUITEAMUZING"
ham, "Qatar"
ham, "Qatar.Rakhesh"
ham, "Que"
ham, "Queen,"
ham, "Queen?"
ham, "Ques-"
ham, "Question"
ham, "Quick"
ham, "Quite"
ham, "Quote''"
ham, "RANDOM!."
ham, "RANG"
ham, "RE"
ham, "READ"
ham, "REALISE"
ham, "REALLY"
ham, "REALLYNEED"
ham, "REALY"
ham, "REBEL!"
ham, "RED"
ham, "REGRET"
ham, "REMEMBER"
ham, "REPORT"
ham, "REVISION?"
ham, "RIS"
ham, "RISE"
ham, "RITE"
ham, "RITE."
ham, "ROOMuning"
ham, "RTM"
ham, "RTO"
ham, "RUDI"
ham, "RV"
ham, "Rain"
ham, "Raining!"
ham, "Raj"
ham, "Raji..pls"
ham, "Rajitha"
ham, "Rajnikant"
ham, "Ranjith"
ham, "Rats."
ham, "Raviyog"
ham, "Re"
ham, "Reach"
ham, "Reaction"
ham, "Read"
ham, "Reading"
ham, "Ready"
ham, "Real"
ham, "Really"
ham, "Really..."
ham, "Really?"
ham, "Realy"
ham, "Reason"
ham, "Reason,"
ham, "Received,"
ham, "Reckon"
ham, "Red;i'm"
ham, "Reflection"
ham, "Regards."
ham, "Remember"
ham, "RememberI"
ham, "Remembered"
ham, "Remembr"
ham, "Remembrs"
ham, "Remind"
ham, "Reminding"
ham, "Rent"
ham, "Resend"
ham, "Response"
ham, "Reverse"
ham, "Ride"
ham, "Right"
ham, "Right?"
ham, "Rightio."
ham, "Rofl"
ham, "Rofl."
ham, "Roger"
ham, "Roger?"
ham, "Ron"
ham, "Rose"
ham, "Rs"
ham, "Rs."
ham, "Rs.5"
ham, "Rum"
ham, "Ryder"
ham, "S"
ham, "S'fine."
ham, "S....s...india"
ham, "S...from"
ham, "S...i"
ham, "S..antha"
ham, "S.i"
ham, "S.i'm"
ham, "S.s:)i"
ham, "S.this"
ham, "S:)8"
ham, "S:)but"
ham, "S:)no"
ham, "S:)s.nervous"
ham, "S:-)if"
ham, "S:-)kallis"
ham, "SAD"
ham, "SAID"
ham, "SARY!"
ham, "SAT,JUST"
ham, "SAT.LOVE"
ham, "SAT?SOUND’S"
ham, "SATTHEN"
